,INCIDENT_NUMBER,OFFENSE_DESCRIPTION,DISTRICT,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long
17027,212020280,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-30 08:15:00,2021,3,Tuesday,8,WASHINGTON ST,42.349110897135546,-71.15527343698429
17028,212020274,SICK ASSIST,B2,False,2021-03-30 00:00:00,2021,3,Tuesday,0,KEMPTON ST,42.33452183568926,-71.10774628384328
17029,212020270,FRAUD - WIRE,D14,False,2021-03-30 13:02:00,2021,3,Tuesday,13,EVERETT ST,42.35595391267805,-71.13852468258176
17030,212020260,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,True,2021-03-30 13:00:00,2021,3,Tuesday,13,"HOWARD AVE & BEAUFORD LN
DORCHESTER  MA 02125
UNIT",42.31601598381653,-71.07536599154406
17031,212020253,ASSAULT - AGGRAVATED,B2,True,2021-03-30 12:18:00,2021,3,Tuesday,12,"60 HOLLANDER ST
BOSTON  MA 02121
UNITED STATES",42.31404401093856,-71.07769804221867
17032,212020250,M/V - LEAVING SCENE - PERSONAL INJURY,B2,False,2021-03-30 11:46:00,2021,3,Tuesday,11,COLUMBIA RD,42.30819248032101,-71.07538578801623
17033,212020248,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-03-30 11:23:00,2021,3,Tuesday,11,WOLCOTT ST,42.30273607097931,-71.08248543959975
17034,212020243,TOWED MOTOR VEHICLE,D14,False,2021-03-30 09:30:00,2021,3,Tuesday,9,WASHINGTON ST,42.34425778968061,-71.14383620746543
17035,212020242,OTHER OFFENSE,B2,False,2021-03-30 11:39:00,2021,3,Tuesday,11,WASHINGTON ST,42.32195809269873,-71.08351213149041
17036,212020229,ASSAULT - SIMPLE,D14,False,2021-03-29 19:20:00,2021,3,Monday,19,BRIGHTON AVE,42.34905600030506,-71.15049849975023
17037,212020227,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-30 03:00:00,2021,3,Tuesday,3,LAWRENCE PL,42.35535153462347,-71.1491359152047
17038,212020222,ASSAULT - AGGRAVATED,B2,False,2021-03-30 09:49:00,2021,3,Tuesday,9,DALE ST,42.32074806958207,-71.0839943405113
17039,212020220,PROPERTY - FOUND,B3,False,2021-03-30 07:00:00,2021,3,Tuesday,7,PEACEVALE RD,42.2871667396152,-71.07633478981265
17040,212020218,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-29 22:00:00,2021,3,Monday,22,TERRACE ST,42.32746198071548,-71.0985252669423
17041,212020214,PROPERTY - LOST/ MISSING,B2,False,2021-03-26 10:00:00,2021,3,Friday,10,MALCOLM X BLVD,42.3312377558529,-71.09140736221293
17042,212020208,LARCENY THEFT FROM BUILDING,B3,False,2021-03-30 08:17:00,2021,3,Tuesday,8,HARVARD ST,42.29549222535339,-71.08587039564563
17043,212020207,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,False,2021-03-30 08:53:00,2021,3,Tuesday,8,BLUE HILL AVE,42.28482576580488,-71.09137368938802
17044,212020205,SEARCH WARRANT,B3,False,2021-03-30 08:33:00,2021,3,Tuesday,8,NORFOLK,42.28287754208362,-71.0847448893106
17045,212020204,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-30 00:00:00,2021,3,Tuesday,0,GARDENA ST,42.35363462172048,-71.14814752575711
17046,212020201,INVESTIGATE PERSON,B2,False,2021-03-30 07:36:00,2021,3,Tuesday,7,WAYLAND ST,42.31368924628508,-71.07427079597184
17047,212020198,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-24 08:00:00,2021,3,Wednesday,8,DUDLEY ST,42.32866283555608,-71.08563401183545
17048,212020194,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-30 03:09:00,2021,3,Tuesday,3,BLUE HILL AVE,42.31490505730748,-71.07866701532413
17049,212020186,AUTO THEFT - LEASED/RENTED VEHICLE,B2,False,2021-03-30 01:30:00,2021,3,Tuesday,1,MARSHFIELD ST,42.32866283555608,-71.08563401183545
17050,212020175,INVESTIGATE PROPERTY,B3,False,2021-03-30 00:21:00,2021,3,Tuesday,0,ALMONT ST,42.27666319050698,-71.09757172978328
17051,212020161,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-03-29 22:13:00,2021,3,Monday,22,SOLDIERS FIELD RD,42.35934409004712,-71.15389780173912
17052,212020154,M/V ACCIDENT - OTHER,B3,False,2021-03-29 21:02:00,2021,3,Monday,21,"WASHINGTON ST & ERIE ST
DORCHESTER  MA 02121
UNITE",42.30337902834434,-71.07854598794351
17053,212020148,BURGLARY - RESIDENTIAL,B2,False,2021-03-29 19:46:00,2021,3,Monday,19,HILLSIDE ST,42.33013124160572,-71.10138007967286
17054,212020145,BALLISTICS EVIDENCE/FOUND,B3,True,2021-03-29 20:12:00,2021,3,Monday,20,HARWOOD ST,42.28576509774668,-71.08763244720217
17055,212020139,FRAUD - IMPERSONATION,B2,False,2021-03-28 10:00:00,2021,3,Sunday,10,DACIA ST,42.32866283555608,-71.08563401183545
17056,212020136,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-03-29 18:21:00,2021,3,Monday,18,STRATTON ST,42.29017432140568,-71.08808524853369
17057,212020135,INVESTIGATE PERSON,B3,False,2021-03-29 19:53:00,2021,3,Monday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
17058,212020132,SICK ASSIST,B3,False,2021-03-29 19:02:00,2021,3,Monday,19,ATHELWOLD ST,42.29603943268038,-71.0771702275424
17059,212020128,BURGLARY - RESIDENTIAL,B2,False,2021-03-29 18:20:00,2021,3,Monday,18,FAYSTON ST,42.31224326993691,-71.07549900660268
17060,212020127,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-03-29 19:07:00,2021,3,Monday,19,NORFOLK ST,42.28915231852153,-71.07346000061162
17061,212020126,INVESTIGATE PERSON,B3,False,2021-03-29 19:21:00,2021,3,Monday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
17062,212020125,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-03-29 09:30:00,2021,3,Monday,9,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.29755532959655,-71.05970910242573
17063,212020121,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-03-29 17:05:00,2021,3,Monday,17,"PARK ST & THANE ST
DORCHESTER  MA 02124
UNITED STA",42.29489900168527,-71.0756350455555
17064,212020116,INVESTIGATE PERSON,B2,False,2021-03-29 17:33:00,2021,3,Monday,17,WARREN ST,42.31200868615609,-71.08295425204817
17065,212020114,THREATS TO DO BODILY HARM,B2,False,2021-03-29 18:35:00,2021,3,Monday,18,VINE ST,42.32630110179913,-71.0776491905955
17066,212020107,LARCENY SHOPLIFTING,B2,False,2021-03-29 17:56:00,2021,3,Monday,17,DUDLEY ST,42.31735471710791,-71.06582970165483
17067,212020098,ROBBERY,B2,False,2021-03-29 16:13:00,2021,3,Monday,16,"QUINCY ST & DACIA ST
BOSTON  MA 02121
UNITED STATE",42.31404001985907,-71.0776899415598
17068,212020089,TRESPASSING,B2,False,2021-03-29 14:43:00,2021,3,Monday,14,HUNTINGTON AVE,42.333258615737016,-71.10748130047017
17069,212020081,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-29 16:16:00,2021,3,Monday,16,"WARREN ST & CLIFFORD ST
ROXBURY  MA 02119
UNITED S",42.32075399750952,-71.0816309713128
17070,212020079,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-03-29 15:46:00,2021,3,Monday,15,CHIPMAN ST,42.28799062180612,-71.07448379322881
17071,212020078,SICK ASSIST,B3,False,2021-03-29 16:25:00,2021,3,Monday,16,LAURIAT ST,42.28845960995937,-71.0804618844283
17072,212020063,PROPERTY - LOST/ MISSING,B3,False,2021-03-16 12:00:00,2021,3,Tuesday,12,MILLET ST,42.29755532959655,-71.05970910242573
17073,212020060,FRAUD - IMPERSONATION,B2,False,2021-03-29 15:00:00,2021,3,Monday,15,FISHER AVE,42.32866283555608,-71.08563401183545
17074,212020053,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,False,2021-03-28 21:30:00,2021,3,Sunday,21,ELMIRA ST,42.34905600030506,-71.15049849975023
17075,212020050,THREATS TO DO BODILY HARM,D14,False,2021-03-27 10:35:00,2021,3,Saturday,10,COMMONWEALTH AVE,42.34989652166787,-71.13143449997233
17076,212020045,VAL - VIOLATION OF AUTO LAW,B2,False,2021-03-21 20:54:00,2021,3,Sunday,20,"RIVERWAY & LONGWOOD AVE
ROXBURY  MA 02215
UNITED S",42.34030395851449,-71.1099169956636
17077,212020044,ROBBERY,B3,True,2021-03-29 15:01:00,2021,3,Monday,15,VASSAR ST,42.29837812114173,-71.0781459205263
17078,212020038,LARCENY SHOPLIFTING,B2,False,2021-03-29 13:58:00,2021,3,Monday,13,TREMONT ST,42.3338068325205,-71.10377843024641
17079,212020037,LARCENY THEFT OF BICYCLE,D14,False,2021-03-23 04:50:00,2021,3,Tuesday,4,BRAINERD RD,42.3465410484032,-71.1351459477911
17080,212020020,FIRE REPORT,B2,False,2021-03-29 13:15:00,2021,3,Monday,13,WARREN ST,42.32978736584397,-71.08324801319625
17081,212020016,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-03-29 13:26:00,2021,3,Monday,13,"HUMBOLDT AVE & DECKARD ST
ROXBURY  MA 02121
UNITED",42.31637597005462,-71.08691505306476
17082,212020014,TOWED MOTOR VEHICLE,B2,False,2021-03-29 12:13:00,2021,3,Monday,12,SHIRLEY ST,42.32354782562027,-71.07225002611413
17083,212020011,VANDALISM,B2,False,2021-03-28 03:30:00,2021,3,Sunday,3,"BURRELL ST & CLIFTON ST
ROXBURY  MA 02119
UNITED S",42.322933002482266,-71.07076997369252
17084,212020007,LARCENY THEFT FROM BUILDING,B2,False,2021-03-28 12:00:00,2021,3,Sunday,12,HUMBOLDT AVE,42.31283411706919,-71.0897471150125
17085,212020006,PROPERTY - LOST/ MISSING,B3,False,2021-03-29 13:07:00,2021,3,Monday,13,WALK HILL ST,42.27991636343717,-71.09674377270848
17086,212020001,LANDLORD - TENANT,B2,False,2021-03-29 10:52:00,2021,3,Monday,10,DUDLEY ST,42.31987076181372,-71.07096263047784
17087,212019998,INVESTIGATE PERSON,B2,False,2021-03-29 12:38:00,2021,3,Monday,12,DUDLEY ST,42.32931598353295,-71.08823570375014
17088,212019997,LARCENY THEFT FROM BUILDING,B3,False,2021-03-29 08:00:00,2021,3,Monday,8,CUMMINS HWY,42.26993218262007,-71.09750969044548
17089,212019996,SICK ASSIST - DRUG RELATED ILLNESS,B2,False,2021-03-29 10:57:00,2021,3,Monday,10,HUMBOLDT AVE,42.31537701825104,-71.08330400679746
17090,212019995,INVESTIGATE PERSON,D14,False,2021-03-28 13:00:00,2021,3,Sunday,13,BRIGHTON AVE,42.35310166285552,-71.1334224663316
17091,212019994,THREATS TO DO BODILY HARM,B3,False,2021-03-29 12:18:00,2021,3,Monday,12,BROWNING AVE,42.29415023026005,-71.08175047242524
17092,212019991,VANDALISM,D14,False,2021-03-27 17:00:00,2021,3,Saturday,17,COMMONWEALTH AVE,42.35181240274453,-71.12465238223153
17093,212019982,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-03-29 10:24:00,2021,3,Monday,10,ROYAL ST,42.35751060268505,-71.12996478864557
17094,212019981,VANDALISM,D14,False,2021-03-27 02:00:00,2021,3,Saturday,2,BRIGHTON AVE,42.35248361199869,-71.12729519311739
17095,212019977,THREATS TO DO BODILY HARM,B2,False,2021-03-29 09:26:00,2021,3,Monday,9,LONGWOOD AVE,42.33857000032452,-71.10670681008864
17096,212019975,VANDALISM,B2,False,2021-03-28 18:40:00,2021,3,Sunday,18,MAPLE CT,42.30826482500003,-71.08598534137857
17097,212019973,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B3,False,2021-03-29 10:45:00,2021,3,Monday,10,MORTON ST,42.27754320343405,-71.07795018508807
17098,212019970,MISSING PERSON - LOCATED,B3,False,2021-03-29 11:06:00,2021,3,Monday,11,ASPINWALL RD,42.291255860122845,-71.07475091946907
17099,212019969,LANDLORD - TENANT,B3,False,2021-03-29 10:28:00,2021,3,Monday,10,BLUE HILL AVE,42.29171815788151,-71.08911807277842
17100,212019964,INVESTIGATE PROPERTY,B3,False,2021-03-29 10:40:00,2021,3,Monday,10,BLUE HILL AVE,42.272944902236624,-71.09348932771114
17101,212019960,VERBAL DISPUTE,B2,False,2021-03-29 09:57:00,2021,3,Monday,9,PARK VIEW ST,42.311094659807,-71.09238462638706
17102,212019956,THREATS TO DO BODILY HARM,B3,False,2021-03-28 01:30:00,2021,3,Sunday,1,MAMELON CIR,42.28482576580488,-71.09137368938802
17103,212019955,TOWED MOTOR VEHICLE,B2,False,2021-03-29 09:15:00,2021,3,Monday,9,COLUMBIA RD,42.31959298334654,-71.06260699634272
17104,212019951,TOWED MOTOR VEHICLE,B2,False,2021-03-29 08:10:00,2021,3,Monday,8,WOODCLIFF ST,42.316102412583874,-71.07756198793237
17105,212019950,INVESTIGATE PERSON,D14,False,2021-03-29 09:07:00,2021,3,Monday,9,COMMONWEALTH AVE,42.34905600030506,-71.15049849975023
17106,212019942,TOWED MOTOR VEHICLE,B3,False,2021-03-29 04:59:00,2021,3,Monday,4,ALMONT ST,42.27527670314086,-71.09554245375111
17107,212019931,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-03-29 01:12:00,2021,3,Monday,1,JACOB ST,42.28541845898408,-71.08366377483047
17108,212019929,INVESTIGATE PERSON,B3,False,2021-03-29 00:45:00,2021,3,Monday,0,ELLINGTON ST,42.30197419993152,-71.08383388128998
17109,212019927,ROBBERY,B2,False,2021-03-29 00:10:00,2021,3,Monday,0,"725 ALBANY ST
BOSTON  MA 02118
UNITED STATES",42.33428840659416,-71.07239517543796
17110,212019921,LICENSE PREMISE VIOLATION,B3,False,2021-03-28 23:15:00,2021,3,Sunday,23,RIVER ST,42.26802399951025,-71.09301056730071
17111,212019918,LARCENY ALL OTHERS,B2,False,2021-03-28 21:18:00,2021,3,Sunday,21,GUILD ST,42.32695551298448,-71.0894844237365
17112,212019915,INVESTIGATE PERSON,B2,False,2021-03-28 09:22:00,2021,3,Sunday,9,RUTHVEN ST,42.31202046889743,-71.08851632245981
17113,212019908,TOWED MOTOR VEHICLE,B2,False,2021-03-28 20:50:00,2021,3,Sunday,20,SEAVER ST,42.305053762619885,-71.08403633216712
17114,212019903,M/V ACCIDENT - OTHER,B2,False,2021-03-28 20:40:00,2021,3,Sunday,20,PARKER HILL AVE,42.33093363054242,-71.10956443255984
17115,212019900,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-03-28 20:21:00,2021,3,Sunday,20,RIVER ST,42.271330052757,-71.08299865022084
17116,212019897,INVESTIGATE PERSON,B2,False,2021-03-28 20:35:00,2021,3,Sunday,20,WARREN ST,42.322216452588734,-71.08206722729449
17117,212019894,M/V - LEAVING SCENE - PERSONAL INJURY,B2,False,2021-03-28 19:56:00,2021,3,Sunday,19,"BLUE HILL AVENUE & GEORGIA ST
BOSTON  MA 02121
UNI",42.30933500553731,-71.08280195536456
17118,212019890,VANDALISM,B3,False,2021-03-28 17:30:00,2021,3,Sunday,17,WALES ST,42.29752097279298,-71.08502291448018
17119,212019885,ASSAULT - SIMPLE,B3,False,2021-03-28 18:25:00,2021,3,Sunday,18,DR. MARY MOORE BEATTY CIR,42.27308640763968,-71.08012899602387
17120,212019881,SICK ASSIST,B3,False,2021-03-28 18:05:00,2021,3,Sunday,18,WOODRUFF WAY,42.27662690430412,-71.08123972729365
17121,212019870,SICK ASSIST,B3,False,2021-03-28 16:15:00,2021,3,Sunday,16,DRUID ST,42.27727828375604,-71.07535781753502
17122,212019865,TOWED MOTOR VEHICLE,B3,False,2021-03-28 16:32:00,2021,3,Sunday,16,MCLELLAN ST,42.29946189430733,-71.08360148305883
17123,212019858,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,False,2021-03-28 15:35:00,2021,3,Sunday,15,WENSLEY ST,42.32735998307574,-71.10337680610789
17124,212019855,AUTO THEFT,D14,False,2021-03-28 16:39:00,2021,3,Sunday,16,RAYMOND ST,42.34905600030506,-71.15049849975023
17125,212019847,VERBAL DISPUTE,B3,False,2021-03-28 15:33:00,2021,3,Sunday,15,WHITFIELD ST,42.29276044402337,-71.07486603407058
17126,212019834,BURGLARY - RESIDENTIAL,B3,False,2021-03-27 17:00:00,2021,3,Saturday,17,LIVERMORE ST,42.27419690216528,-71.10738224716263
17127,212019824,INVESTIGATE PERSON,B3,False,2021-03-28 13:11:00,2021,3,Sunday,13,SELDEN ST,42.28148630864981,-71.07756482271571
17128,212019819,INVESTIGATE PROPERTY,B3,False,2021-03-28 13:39:00,2021,3,Sunday,13,BALLOU AVE,42.285554128147695,-71.0824562289942
17129,212019810,INVESTIGATE PERSON,B3,False,2021-03-28 09:00:00,2021,3,Sunday,9,MORTON ST,42.28515859128888,-71.09299005589627
17130,212019808,LARCENY SHOPLIFTING,B2,False,2021-03-28 12:01:00,2021,3,Sunday,12,DUDLEY ST,42.31735471710791,-71.06582970165483
17131,212019802,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-28 12:05:00,2021,3,Sunday,12,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.29755532959655,-71.05970910242573
17132,212019799,LARCENY THEFT FROM BUILDING,D14,False,2021-03-26 10:00:00,2021,3,Friday,10,AYR RD,42.33682537689817,-71.14880440976953
17133,212019793,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-03-28 11:04:00,2021,3,Sunday,11,BRIGHTON AVE,42.353397564411885,-71.13621920134797
17134,212019790,TOWED MOTOR VEHICLE,B2,False,2021-03-28 10:51:00,2021,3,Sunday,10,"SHAWMUT AVE & RUGGLES ST
ROXBURY  MA 02119
UNITED ",42.332033022442296,-71.08402101062134
17135,212019788,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-03-28 10:44:00,2021,3,Sunday,10,QUINCY ST,42.315287442713895,-71.08015966677621
17136,212019784,VANDALISM,B3,False,2021-03-27 20:00:00,2021,3,Saturday,20,MALLARD AVE,42.29104500707579,-71.07694410278818
17137,212019780,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-03-28 10:26:00,2021,3,Sunday,10,CHESTNUT HILL AVE,42.34905600030506,-71.15049849975023
17138,212019777,PROPERTY - LOST/ MISSING,B2,False,2021-03-28 10:21:00,2021,3,Sunday,10,WASHINGTON ST,42.32866283555608,-71.08563401183545
17139,212019774,INVESTIGATE PERSON,D14,False,2021-03-28 09:00:00,2021,3,Sunday,9,BABCOCK ST,42.3526952245205,-71.12109585678841
17140,212019772,SICK ASSIST,B2,False,2021-03-28 08:57:00,2021,3,Sunday,8,WASHINGTON ST,42.3077502395542,-71.08273084088506
17141,212019771,VANDALISM,B2,False,2021-03-25 09:00:00,2021,3,Thursday,9,KENILWORTH ST,42.32866283555608,-71.08563401183545
17142,212019764,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-27 23:20:00,2021,3,Saturday,23,CAMBRIDGE ST,42.35440888824758,-71.13540401447884
17143,212019760,TOWED MOTOR VEHICLE,B2,False,2021-03-28 05:27:00,2021,3,Sunday,5,SEAVER ST,42.308788550782936,-71.09055618260567
17144,212019750,INVESTIGATE PROPERTY,D14,True,2021-03-28 04:27:00,2021,3,Sunday,4,RIDGEMONT ST,42.35128926108784,-71.14146034089346
17145,212019741,SICK ASSIST,B2,False,2021-03-28 03:27:00,2021,3,Sunday,3,MADISON PARK CT,42.33102946071238,-71.0861827799724
17146,212019739,INVESTIGATE PERSON,B2,False,2021-03-28 03:16:00,2021,3,Sunday,3,DUDLEY ST,42.32435506015943,-71.07440305434201
17147,212019737,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-03-28 02:29:00,2021,3,Sunday,2,REEDSDALE ST,42.35174865944072,-71.12953705006834
17148,212019736,FIRE REPORT,D14,False,2021-03-28 02:07:00,2021,3,Sunday,2,GARDNER ST,42.353518138046674,-71.13117063788607
17149,212019733,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B3,False,2021-03-28 02:13:00,2021,3,Sunday,2,"WASHINGTON ST & SOUTHERN AVE
DORCHESTER  MA 02124
",42.290958037990976,-71.07168599246941
17150,212019732,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-03-28 02:04:00,2021,3,Sunday,2,HUNTINGTON AVE,42.33225457005401,-71.11160342109595
17151,212019731,ASSAULT - SIMPLE,D14,False,2021-03-28 02:02:00,2021,3,Sunday,2,SOUTH ST,42.33999849925598,-71.15676330358711
17152,212019724,TOWED MOTOR VEHICLE,B2,False,2021-03-28 00:56:00,2021,3,Sunday,0,TERRACE PL,42.32960077110991,-71.09734165650505
17153,212019719,ASSAULT - SIMPLE,B2,False,2021-03-28 00:17:00,2021,3,Sunday,0,"195 BOSTON ST
DORCHESTER  MA 02125
UNITED STATES",42.32332361551664,-71.06044007545574
17154,212019718,VANDALISM,B3,False,2021-03-28 00:25:00,2021,3,Sunday,0,RIVER ST,42.26956689298912,-71.09075049266373
17155,212019717,INVESTIGATE PROPERTY,D14,False,2021-03-28 00:23:00,2021,3,Sunday,0,N BEACON ST,42.35383025295229,-71.13934877238746
17156,212019715,SICK ASSIST - DRUG RELATED ILLNESS,D14,False,2021-03-27 23:29:00,2021,3,Saturday,23,HIGGINS ST,42.353015925078346,-71.13573200134877
17157,212019714,LARCENY ALL OTHERS,B3,False,2021-03-27 23:00:00,2021,3,Saturday,23,CHIPMAN ST,42.31684816650018,-71.07778335694772
17158,212019710,BALLISTICS EVIDENCE/FOUND,B2,True,2021-03-27 23:24:00,2021,3,Saturday,23,SMITH ST,42.33363658189148,-71.09841709360181
17159,212019706,SICK ASSIST,B2,False,2021-03-27 22:44:00,2021,3,Saturday,22,"GERARD ST & ISLAND ST
ROXBURY  MA 02119
UNITED STA",42.33130600406084,-71.07194705097945
17160,212019705,TOWED MOTOR VEHICLE,B3,False,2021-03-27 22:31:00,2021,3,Saturday,22,NORWELL ST,42.29828416366598,-71.07869447288223
17161,212019700,VANDALISM,B2,False,2021-03-27 19:42:00,2021,3,Saturday,19,PONTIAC ST,42.332043796617455,-71.10101376208915
17162,212019699,ASSAULT - SIMPLE,D14,False,2021-03-27 22:09:00,2021,3,Saturday,22,WARREN ST,42.34946443646394,-71.14270449055681
17163,212019684,SICK ASSIST,B2,False,2021-03-27 19:51:00,2021,3,Saturday,19,HUMPHREYS ST,42.31949080611997,-71.06627424917522
17164,212019679,TOWED MOTOR VEHICLE,B2,False,2021-03-27 00:00:00,2021,3,Saturday,0,COPENGER ST,42.33200737567108,-71.10996540800203
17165,212019678,THREATS TO DO BODILY HARM,B2,False,2021-03-27 19:10:00,2021,3,Saturday,19,DRAYTON AVE,42.31215756880994,-71.0705681339779
17166,212019675,VANDALISM,B3,False,2021-03-26 19:30:00,2021,3,Friday,19,ROCKWELL ST,42.28482576580488,-71.09137368938802
17167,212019672,ASSAULT - AGGRAVATED,B3,False,2021-03-27 18:56:00,2021,3,Saturday,18,AMES WAY,42.28965804840784,-71.08634396596884
17168,212019671,FIREARM/WEAPON - FOUND OR CONFISCATED,B2,False,2021-03-27 14:00:00,2021,3,Saturday,14,CRAWFORD ST,42.31499803419332,-71.09194485108642
17169,212019670,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,False,2021-03-27 18:38:00,2021,3,Saturday,18,"WALNUT AVE & M.L.K. JR BLVD
BOSTON  MA 02119
UNITE",42.320030009657245,-71.08842194900355
17170,212019667,SICK ASSIST,B2,False,2021-03-27 18:35:00,2021,3,Saturday,18,DUDLEY ST,42.329192884758086,-71.08730232704039
17171,212019657,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2,False,2021-03-27 18:15:00,2021,3,Saturday,18,"COLUMBIA RD & ANNABEL ST
DORCHESTER  MA 02125
UNIT",42.31861099352954,-71.0635869440403
17172,212019641,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-03-27 17:10:00,2021,3,Saturday,17,BABSON ST,42.27193750881443,-71.09213540014078
17173,212019637,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,B2,False,2021-03-27 16:49:00,2021,3,Saturday,16,"THORNTON ST & LOGAN ST
ROXBURY  MA 02119
UNITED ST",42.32572898678344,-71.08971000262491
17174,212019626,SICK ASSIST,B2,False,2021-03-27 16:06:00,2021,3,Saturday,16,HUMPHREYS ST,42.3192051223815,-71.06676802811799
17175,212019618,PROPERTY - LOST/ MISSING,B2,False,2021-03-26 11:00:00,2021,3,Friday,11,HOWLAND ST,42.31444840358419,-71.08993418130714
17176,212019612,VANDALISM,B2,False,2021-03-27 15:28:00,2021,3,Saturday,15,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.32866283555608,-71.08563401183545
17177,212019611,SICK ASSIST,B3,False,2021-03-27 14:59:00,2021,3,Saturday,14,CALLENDER ST,42.28855817425183,-71.08839469987562
17178,212019608,INVESTIGATE PERSON,B3,False,2021-03-27 15:11:00,2021,3,Saturday,15,RIVER ST,42.271330052757,-71.08299865022084
17179,212019606,SICK ASSIST,B2,False,2021-03-27 14:52:00,2021,3,Saturday,14,WASHINGTON ST,42.3278487210325,-71.08695040292154
17180,212019605,INVESTIGATE PERSON,B3,False,2021-03-27 13:51:00,2021,3,Saturday,13,WALK HILL ST,42.27905729477716,-71.095847886272
17181,212019604,INVESTIGATE PROPERTY,B2,False,2021-03-27 13:47:00,2021,3,Saturday,13,WAKULLAH ST,42.32192473483785,-71.08663175702253
17182,212019600,VANDALISM,D14,False,2021-03-27 14:11:00,2021,3,Saturday,14,WESTERN AVE,42.36181486119922,-71.14400319505623
17183,212019597,TOWED MOTOR VEHICLE,D14,False,2021-03-27 12:30:00,2021,3,Saturday,12,TURNER ST,42.34984998615075,-71.16210238872347
17184,212019589,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-27 14:00:00,2021,3,Saturday,14,CAMBRIDGE ST,42.34905600030506,-71.15049849975023
17185,212019584,M/V ACCIDENT - OTHER,B2,False,2021-03-27 12:25:00,2021,3,Saturday,12,"BLUE HILL AVE & QUINCY ST
ROXBURY  MA 02121
UNITED",42.31459798449004,-71.07883205498631
17186,212019579,INVESTIGATE PERSON,B2,False,2021-03-27 12:31:00,2021,3,Saturday,12,WAIT ST,42.333020578956784,-71.10621270062023
17187,212019572,VANDALISM,B2,False,2021-03-26 20:30:00,2021,3,Friday,20,SHETLAND ST,42.324745237525455,-71.06851005544284
17188,212019570,LARCENY THEFT FROM BUILDING,B2,False,2021-03-27 12:29:00,2021,3,Saturday,12,HUNTINGTON AVE,42.32866283555608,-71.08563401183545
17189,212019569,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-03-26 20:00:00,2021,3,Friday,20,WARREN ST,42.34946443646394,-71.14270449055681
17190,212019562,ASSAULT - SIMPLE,B3,False,2021-03-27 10:30:00,2021,3,Saturday,10,ASPINWALL RD,42.291255860122845,-71.07475091946907
17191,212019561,BURGLARY - RESIDENTIAL,D14,False,2021-03-27 10:42:00,2021,3,Saturday,10,LAKE ST,42.34725777377202,-71.16152132103348
17192,212019560,PROPERTY - LOST/ MISSING,B3,False,2021-03-27 11:33:00,2021,3,Saturday,11,BLUE HILL AVE,42.2682019814581,-71.09367343991535
